date,score,percent
2023-01-11,0.0,0.0
2023-01-12,40.0,57.14285714285714
2023-01-13,20.0,28.57142857142857
2023-01-17,30.0,42.857142857142854
2023-01-18,20.0,28.57142857142857
2023-01-19,20.0,28.57142857142857
2023-01-20,20.0,28.57142857142857
2023-01-23,30.0,42.857142857142854
2023-01-24,20.0,28.57142857142857
2023-01-25,30.0,42.857142857142854
2023-01-26,30.0,42.857142857142854
2023-01-27,30.0,42.857142857142854
2023-01-30,30.0,42.857142857142854
2023-01-31,30.0,42.857142857142854
2023-02-01,30.0,42.857142857142854
2023-02-02,30.0,42.857142857142854
2023-02-03,30.0,42.857142857142854
2023-02-06,20.0,28.57142857142857
2023-02-07,30.0,42.857142857142854
2023-02-08,20.0,28.57142857142857
2023-02-09,10.0,14.285714285714285
2023-02-10,20.0,28.57142857142857
2023-02-13,20.0,28.57142857142857
2023-02-14,20.0,28.57142857142857
2023-02-15,20.0,28.57142857142857
2023-02-16,10.0,14.285714285714285
2023-02-17,10.0,14.285714285714285
2023-02-21,20.0,28.57142857142857
2023-02-22,-10.0,-14.285714285714285
2023-02-23,-10.0,-14.285714285714285
2023-02-24,-10.0,-14.285714285714285
2023-02-27,-10.0,-14.285714285714285
2023-02-28,-10.0,-14.285714285714285
2023-03-01,-20.0,-28.57142857142857
2023-03-02,-30.0,-42.857142857142854
2023-03-03,-10.0,-14.285714285714285
2023-03-06,-20.0,-28.57142857142857
2023-03-07,-20.0,-28.57142857142857
2023-03-08,-20.0,-28.57142857142857
2023-03-09,-30.0,-42.857142857142854
2023-03-10,-70.0,-100.0
2023-03-13,-70.0,-100.0
2023-03-14,-30.0,-42.857142857142854
2023-03-15,-30.0,-42.857142857142854
2023-03-16,-30.0,-42.857142857142854
2023-03-17,-30.0,-42.857142857142854
2023-03-20,-30.0,-42.857142857142854
2023-03-21,-30.0,-42.857142857142854
2023-03-22,-20.0,-28.57142857142857
2023-03-23,-20.0,-28.57142857142857
2023-03-24,-20.0,-28.57142857142857
2023-03-27,-20.0,-28.57142857142857
